id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
244,0.042455,51.306124,0.0344789,51.3116545,99.8,TRUE,3581.018894,3581.018894,3724,3823.8,142.9811061,99.8,1
245,0.065003,51.405975,0.089119,51.373289,689.1,TRUE,3581.532235,3581.532235,4013.1,4853.4,431.5677647,840.3,1.21941663
246,0.096651,51.363596,0.089119,51.373289,247.1,TRUE,3601.715775,3601.715775,4002,4247.8,400.2842254,245.8,0.994738972
247,0.096104,51.396307,0.0478019,51.4089172,445.2,TRUE,3620.92947,3620.92947,4146.8,4593,525.8705297,446.2,1.002246181
248,0.059641,51.3658,0.0863101,51.3741311,283.9,TRUE,3647.159833,3647.159833,3931.4,4215.3,284.2401673,283.9,1
249,0.123185,51.394803,0.089119,51.373289,548.4,TRUE,3652.389726,3652.389726,4470.7,5117,818.3102742,646.3,1.178519329
250,0.09274,51.406052,0.1020436,51.4261216,310.2,TRUE,3703.977329,3703.977329,4288.8,4599,584.8226709,310.2,1
251,0.048613,51.374876,0.0643255,51.3653021,301.5,TRUE,3715.114742,3715.114742,4782.9,5127,1067.785258,344.1,1.141293532
252,0.114259,51.387584,0.089119,51.373289,386.1,TRUE,3723.861067,3723.861067,3981.2,4367.3,257.3389326,386.1,1
253,0.11939,51.382215,0.1171154,51.3740903,179.7,TRUE,3778.140576,3778.140576,3919.5,4114.5,141.359424,195,1.085141903
254,0.053956,51.392971,0.089119,51.373289,523.5,TRUE,3784.885124,3784.885124,4315.9,4841,531.0148758,525.1,1.003056351
255,0.068633,51.371497,0.089119,51.373289,260.5,TRUE,3854.910818,3854.910818,4404.2,4688.5,549.2891817,284.3,1.091362764
256,0.068633,51.371497,0.089119,51.373289,260.5,TRUE,3862.502828,3862.502828,4859.8,5123.1,997.2971719,263.3,1.01074856
257,0.099115,51.425726,0.089119,51.373289,771.5,TRUE,3871.506519,3871.506519,4994.1,5946.2,1122.593481,952.1,1.234089436
258,0.07619,51.379044,0.0802488,51.3663199,263.8,TRUE,3898.568013,3898.568013,4447.6,4711.4,549.0319866,263.8,1
259,0.101489,51.354753,0.1010136,51.377331,489,TRUE,3902.294117,3902.294117,4109.6,4757.6,207.3058828,648,1.325153374
260,0.096041,51.392892,0.089119,51.373289,449.2,TRUE,3911.958578,3911.958578,4705.7,5159.6,793.7414218,453.9,1.010463045
261,0.090458,51.376777,0.0528472,51.3657576,393,TRUE,3919.297444,3919.297444,4047.4,4440.4,128.1025564,393,1
262,0.089034,51.387287,0.089119,51.373289,320.9,TRUE,3926.400969,3926.400969,4639.6,4960.5,713.1990306,320.9,1
263,0.099538,51.356318,0.089119,51.373289,434.8,TRUE,4007.976244,4007.976244,4437.9,4872.7,429.923756,434.8,1
